Transaction ID,Customer ID,Transaction Amount,Payment Method,Product Category,Quantity,Customer Age,Device Used,Account Age (days),Transaction Hour,is_fraud
TR3227,1858,3395.5583963580702,PayPal,Home & Kitchen,5,51,0,176,1,1
TR3228,1972,4096.086254207745,Debit Card,Books,8,20,0,265,9,1
TR3229,1748,2823.2537219107917,Debit Card,Books,7,57,0,119,12,1
TR3230,1288,2630.839075638194,Credit Card,Clothing,4,52,1,243,15,1
TR3231,1261,3623.2452414341997,Credit Card,Books,8,59,1,243,12,1
TR3232,1215,108.24966675899788,Debit Card,Books,8,48,1,36,23,0
TR3233,1146,3454.984082440803,Debit Card,Home & Kitchen,4,24,0,291,20,0
TR3234,1335,4673.245909837779,PayPal,Electronics,2,26,0,283,4,1
TR3235,1167,3572.570978335503,Credit Card,Clothing,3,67,1,172,13,0
TR3236,1091,193.60068424312033,Credit Card,Clothing,5,65,1,323,17,1
TR3237,1352,1895.6493474558922,Bank Transfer,Electronics,1,34,0,213,18,0
TR3238,1570,4049.8106983337175,Credit Card,Clothing,5,69,1,303,10,1
TR3239,1570,4793.456664721656,PayPal,Home & Kitchen,4,24,1,192,6,0
TR3240,1815,1857.1151446255226,Bank Transfer,Books,5,68,1,330,8,1
TR3241,1680,4207.558338825771,PayPal,Books,1,22,0,186,22,0
TR3242,1780,4320.41127775455,Credit Card,Home & Kitchen,7,41,1,354,17,1
TR3243,1362,625.1991326369896,Credit Card,Clothing,9,32,1,283,8,1
TR3244,1556,4230.48444892625,Debit Card,Books,5,19,1,61,14,0
TR3245,1344,1628.0069792366892,Debit Card,Electronics,3,32,0,123,8,1
TR3246,1692,2970.2562306114323,PayPal,Books,9,38,1,290,0,1
TR3247,1169,2699.420975588541,Bank Transfer,Home & Kitchen,6,54,1,201,15,1
TR3248,1355,3318.638780043242,Credit Card,Books,6,31,0,127,2,1
TR3249,1190,3704.9186082142037,Debit Card,Home & Kitchen,3,68,1,79,14,0
TR3250,1666,2209.9966771167146,Debit Card,Clothing,1,19,1,263,17,0
TR3251,1421,4442.671002524171,Credit Card,Electronics,4,42,1,279,3,0
TR3252,1699,4049.397123592191,Credit Card,Home & Kitchen,4,44,0,50,5,0
TR3253,1006,3929.2512523128203,Bank Transfer,Electronics,3,69,1,196,19,0
TR3254,1132,2296.651741252116,Debit Card,Clothing,5,68,1,114,11,1
TR3255,1746,197.4887003646047,Bank Transfer,Clothing,9,55,1,290,9,0
TR3256,1556,2466.3594678309328,Bank Transfer,Home & Kitchen,9,36,0,190,2,1
TR3257,1825,4493.2432153794725,Credit Card,Books,8,59,1,228,10,1
TR3258,1760,960.3462764815192,Bank Transfer,Electronics,6,65,0,265,20,1
TR3259,1030,4913.136435332834,Credit Card,Books,4,47,1,309,15,1
TR3260,1534,4040.3761938657253,PayPal,Electronics,2,66,0,147,2,0
TR3261,1425,3552.0506634875032,Bank Transfer,Clothing,3,27,0,147,1,1
TR3262,1393,3389.0281900323807,Debit Card,Clothing,9,48,1,68,23,1
TR3263,1671,2939.259150849475,Debit Card,Clothing,1,30,1,101,15,0
TR3264,1362,3606.144913013169,PayPal,Books,7,30,1,300,4,1
TR3265,1436,2115.308725534409,PayPal,Clothing,6,44,1,355,3,1
TR3266,1669,4227.987659020447,Bank Transfer,Books,2,63,0,34,0,0
TR3267,1550,3484.766320915451,Debit Card,Clothing,5,36,1,244,23,1
TR3268,1926,3858.55303077395,Debit Card,Books,2,36,0,157,23,0
TR3269,1081,3964.512236608238,Credit Card,Home & Kitchen,9,54,1,305,6,1
TR3270,1355,469.42952808742365,Credit Card,Home & Kitchen,5,58,1,105,16,0
TR3271,1257,287.64745571181226,Debit Card,Electronics,6,32,1,265,17,1
TR3272,1717,4006.919483738832,Credit Card,Books,4,45,1,306,13,1
TR3273,1588,1304.3262649808485,Credit Card,Books,1,61,0,169,1,0
TR3274,1988,2914.029339483953,Credit Card,Home & Kitchen,3,53,1,315,9,0
TR3275,1523,2224.1171675427413,PayPal,Home & Kitchen,5,45,0,292,4,1
TR3276,1294,119.97562630149483,Debit Card,Home & Kitchen,3,67,0,130,10,0
TR3277,1961,211.0034782496947,Debit Card,Electronics,8,50,0,87,2,1
TR3278,1223,4137.35495897119,Debit Card,Home & Kitchen,2,61,0,47,11,1
TR3279,1524,3042.311031828732,Credit Card,Electronics,2,39,0,303,17,1
TR3280,1045,2623.976962896856,Bank Transfer,Electronics,1,26,1,205,11,0
TR3281,1666,4722.316896524034,Bank Transfer,Home & Kitchen,1,53,1,63,22,0
TR3282,1112,873.8439793849359,Credit Card,Home & Kitchen,4,23,0,35,20,0
TR3283,1232,1297.2744898974047,PayPal,Home & Kitchen,8,19,0,74,7,0
TR3284,1016,3786.12800039578,PayPal,Books,8,60,0,345,3,0
TR3285,1359,3878.423787510068,Debit Card,Clothing,8,60,1,228,20,0
TR3286,1222,2030.4370102314306,Bank Transfer,Books,1,43,0,250,23,0
TR3287,1865,4755.382388872362,PayPal,Electronics,1,22,1,249,11,1
TR3288,1699,4691.890342798702,Bank Transfer,Electronics,7,40,1,174,15,1
TR3289,1447,71.92447815019607,Bank Transfer,Clothing,7,23,1,280,18,1
TR3290,1855,869.916232680218,PayPal,Clothing,5,18,1,347,6,1
TR3291,1364,4102.895014002517,Credit Card,Home & Kitchen,8,52,0,318,18,0
TR3292,1674,1682.7312572817814,Debit Card,Books,6,58,0,219,16,1
TR3293,1325,486.3587667121436,Debit Card,Books,1,50,0,35,2,0
TR3294,1466,3927.145880373682,PayPal,Books,7,43,0,288,3,0
TR3295,1413,2278.3716928202953,Credit Card,Clothing,8,42,1,296,4,1
TR3296,1454,2467.1298257097055,PayPal,Books,8,30,1,116,10,0
TR3297,1585,939.9832501926946,PayPal,Clothing,9,34,1,161,5,0
TR3298,1232,3307.8663191552496,Bank Transfer,Books,3,33,0,164,19,1
TR3299,1223,2760.694177431862,Bank Transfer,Clothing,2,61,1,311,23,0
TR3300,1993,1041.2979595674883,Debit Card,Books,8,47,1,135,11,0
TR3301,1830,1708.254227111642,Bank Transfer,Electronics,4,19,1,126,15,1
TR3302,1411,2988.4276438074985,Bank Transfer,Clothing,2,21,0,262,14,0
TR3303,1571,4625.112554612717,Credit Card,Home & Kitchen,2,30,1,263,18,0
TR3304,1334,4602.677988104243,PayPal,Electronics,2,55,0,64,9,0
TR3305,1221,1446.65046294344,PayPal,Electronics,5,34,0,185,13,0
TR3306,1036,3680.7486790218254,Credit Card,Clothing,8,40,0,275,10,1
TR3307,1988,3879.840211813809,Bank Transfer,Books,9,46,1,326,18,0
TR3308,1277,4046.027268914146,Bank Transfer,Books,6,65,1,207,0,1
TR3309,1195,2858.1038009098856,PayPal,Clothing,8,26,0,256,20,0
TR3310,1915,62.43491051694313,Debit Card,Books,6,32,1,68,1,1
TR3311,1863,3810.7646643767803,PayPal,Books,1,19,0,39,1,1
TR3312,1483,541.9212746484567,Debit Card,Books,9,46,1,100,12,0
TR3313,1241,593.1882172398051,Bank Transfer,Clothing,7,51,0,292,22,1
TR3314,1323,3032.067765204302,Debit Card,Clothing,2,34,1,310,7,1
TR3315,1730,4917.767399916255,Debit Card,Home & Kitchen,3,31,0,247,23,1
TR3316,1191,1220.2719715963412,Debit Card,Books,2,32,0,40,20,1
TR3317,1016,3232.5962914555257,Debit Card,Books,9,43,1,228,9,0
TR3318,1523,1525.231692230629,Debit Card,Clothing,8,51,1,324,8,0
TR3319,1917,4494.643306916543,PayPal,Home & Kitchen,5,20,1,212,11,0
TR3320,1400,2971.6492916481816,Credit Card,Clothing,4,35,0,297,22,1
TR3321,1905,1045.3118650057895,Bank Transfer,Clothing,7,54,0,93,5,0
TR3322,1885,1318.0339417226871,PayPal,Home & Kitchen,9,53,0,351,20,0
TR3323,1704,2168.078844786424,Credit Card,Clothing,8,56,0,219,21,1
TR3324,1021,618.9973745287654,PayPal,Electronics,8,24,1,337,2,0
TR3325,1473,402.87950763477346,Credit Card,Home & Kitchen,2,40,1,261,22,1
TR3326,1119,3403.506364782301,PayPal,Books,9,54,1,91,15,1
TR3327,1209,2041.7536598247102,Bank Transfer,Books,2,43,0,233,1,1
TR3328,1305,3633.8667014326825,Bank Transfer,Home & Kitchen,8,69,0,325,8,0
TR3329,1269,559.1904201837312,Debit Card,Books,5,32,1,36,12,0
TR3330,1703,3053.2290840264677,Credit Card,Electronics,6,41,0,340,7,0
TR3331,1686,2222.1008989150046,PayPal,Books,9,37,1,259,19,1
TR3332,1284,299.4132857405725,Debit Card,Home & Kitchen,8,54,0,322,0,1
TR3333,1715,2728.5618715971245,PayPal,Clothing,5,41,0,126,19,1
TR3334,1675,423.19333082558336,Bank Transfer,Home & Kitchen,6,31,0,314,17,0
TR3335,1762,4140.32154147713,Bank Transfer,Home & Kitchen,5,49,0,176,16,0
TR3336,1226,3163.467752296244,Credit Card,Electronics,9,52,0,354,15,0
TR3337,1947,2789.2679934646376,PayPal,Books,5,40,0,171,14,1
TR3338,1380,676.0103323035986,PayPal,Home & Kitchen,6,50,0,268,12,0
TR3339,1459,1444.4109963853741,Debit Card,Books,1,19,0,166,4,1
TR3340,1006,2469.4507267051436,Bank Transfer,Clothing,8,30,0,162,5,0
TR3341,1028,3170.084733062043,Debit Card,Home & Kitchen,8,47,1,192,13,0
TR3342,1906,924.3212865233563,Debit Card,Home & Kitchen,8,51,1,114,16,1
TR3343,1032,54.24272788678074,Credit Card,Books,7,28,1,139,19,0
TR3344,1645,1730.353334473785,Debit Card,Electronics,7,54,1,264,17,0
TR3345,1878,2419.5285582356555,Credit Card,Electronics,6,29,0,74,1,0
TR3346,1078,930.3231929280472,Bank Transfer,Books,7,35,1,287,10,1
TR3347,1927,2465.905874217477,Debit Card,Home & Kitchen,9,37,0,141,1,0
TR3348,1946,1699.0444342606509,Debit Card,Clothing,5,66,1,291,8,1
TR3349,1458,2280.897433870975,Debit Card,Electronics,9,30,1,60,15,1
TR3350,1569,1743.814175387184,Debit Card,Electronics,9,23,0,104,7,1
TR3351,1982,3146.054570436133,Bank Transfer,Clothing,4,27,0,216,21,1
TR3352,1537,224.05608485792268,Credit Card,Electronics,9,50,1,43,2,0
TR3353,1481,862.8173968219251,Bank Transfer,Books,8,67,1,103,23,0
TR3354,1429,2169.4268368638877,Credit Card,Home & Kitchen,5,21,1,260,17,0
TR3355,1737,1787.920610603765,Credit Card,Electronics,3,21,0,340,14,1
TR3356,1284,1964.243460209547,Debit Card,Clothing,9,58,1,316,1,0
TR3357,1515,4020.7658674535937,Debit Card,Books,3,54,0,88,16,0
TR3358,1976,4432.7949746543545,Debit Card,Books,3,59,0,293,1,1
TR3359,1098,1250.8572296528746,Credit Card,Books,3,29,0,128,0,0
TR3360,1396,4183.591390828665,PayPal,Books,1,69,0,297,23,1
TR3361,1488,2299.3614277988854,PayPal,Home & Kitchen,6,22,0,110,21,0
TR3362,1038,1376.3648902382417,PayPal,Books,3,42,1,155,13,0
TR3363,1270,4927.425794313345,Bank Transfer,Books,3,42,0,165,7,0
TR3364,1886,4125.760939256495,Credit Card,Books,9,50,1,176,1,1
TR3365,1796,4971.324062241814,PayPal,Clothing,7,69,1,338,10,1
TR3366,1156,849.2720142969906,Credit Card,Clothing,8,32,1,168,4,0
TR3367,1074,727.7749429998147,Credit Card,Clothing,1,37,1,137,5,0
TR3368,1883,2521.855985191754,Bank Transfer,Clothing,8,56,1,226,6,0
TR3369,1799,3196.8323625724242,Debit Card,Electronics,8,29,0,216,2,0
TR3370,1129,863.5898617414247,Debit Card,Books,8,31,0,185,11,1
TR3371,1686,4303.549033761828,Bank Transfer,Electronics,6,39,0,287,2,0
TR3372,1973,2664.747258530183,Bank Transfer,Electronics,5,41,0,155,13,1
TR3373,1083,2060.5997477710307,Credit Card,Electronics,4,29,0,168,9,0
TR3374,1021,3014.247827905955,PayPal,Home & Kitchen,9,37,0,349,6,0
TR3375,1458,3178.419027731723,Credit Card,Books,7,65,0,175,21,1
TR3376,1538,223.48857210913275,Credit Card,Books,1,45,1,332,0,1
TR3377,1706,4999.464406858196,PayPal,Electronics,1,28,1,142,20,1
TR3378,1848,1825.9586882543329,Debit Card,Clothing,1,39,1,82,11,0
TR3379,1381,317.097808080382,Credit Card,Home & Kitchen,4,67,1,304,23,0
TR3380,1747,4263.092642129821,Debit Card,Electronics,9,50,1,69,22,0
TR3381,1439,4965.163209269438,Debit Card,Electronics,3,31,0,361,7,0
TR3382,1603,4083.62896098829,Debit Card,Home & Kitchen,1,30,1,139,0,0
TR3383,1988,4260.89362440063,Credit Card,Electronics,1,42,1,259,18,0
TR3384,1020,3133.41621995506,PayPal,Books,3,57,1,308,15,0
TR3385,1302,4612.404635322455,PayPal,Clothing,7,33,1,84,15,1
TR3386,1975,188.33537312006302,Debit Card,Clothing,8,47,1,191,4,1
TR3387,1868,3835.9520761414633,Debit Card,Clothing,4,18,0,254,12,1
TR3388,1954,3356.844039387037,PayPal,Clothing,2,45,0,87,23,1
TR3389,1083,257.42900291477116,Bank Transfer,Electronics,7,48,0,234,7,1
TR3390,1773,2724.428159092632,Bank Transfer,Clothing,9,53,1,250,18,1
TR3391,1658,2580.151125331769,Debit Card,Electronics,6,65,1,187,10,1
TR3392,1952,3460.7557831341137,PayPal,Books,2,62,1,90,19,0
TR3393,1452,396.88174392977095,Bank Transfer,Electronics,9,67,0,341,13,1
TR3394,1386,4028.341138788776,PayPal,Electronics,7,19,1,161,19,0
TR3395,1506,705.6231756374083,Credit Card,Electronics,9,59,0,226,5,1
TR3396,1256,2099.1364211747446,Debit Card,Home & Kitchen,2,54,1,68,11,1
TR3397,1569,4407.627157433164,Bank Transfer,Home & Kitchen,4,60,0,236,15,1
TR3398,1891,2807.052711422527,Debit Card,Home & Kitchen,6,19,0,102,9,1
TR3399,1933,1904.1586596361242,Credit Card,Books,7,50,1,267,10,0
TR3400,1526,250.52918780872557,PayPal,Clothing,3,66,0,79,20,1
TR3401,1161,3364.644850836591,Debit Card,Electronics,5,53,1,101,22,1
TR3402,1956,4932.868358880852,Bank Transfer,Electronics,4,47,1,265,18,1
TR3403,1162,4559.864029804331,Credit Card,Clothing,5,69,1,307,21,1
TR3404,1831,3589.3074270914053,Bank Transfer,Home & Kitchen,6,51,0,117,15,0
TR3405,1792,535.4113626971657,PayPal,Books,6,35,1,53,8,0
TR3406,1791,1204.8060660679669,Bank Transfer,Electronics,7,53,0,102,11,1
TR3407,1523,942.3766070719023,Bank Transfer,Clothing,6,41,0,179,20,1
TR3408,1785,1783.7535848756702,Bank Transfer,Home & Kitchen,6,18,0,63,2,1
TR3409,1270,1185.230966679762,Credit Card,Books,4,63,0,161,13,0
TR3410,1491,1229.752835398749,Bank Transfer,Clothing,2,41,1,142,13,0
TR3411,1207,3087.4823775232744,Bank Transfer,Clothing,7,38,1,86,18,0
TR3412,1538,1600.3262532473036,Credit Card,Electronics,7,46,1,348,22,0
TR3413,1583,3389.0427535976405,Credit Card,Books,3,30,0,222,19,0
TR3414,1059,4739.969399139441,Credit Card,Books,5,27,0,363,19,0
TR3415,1429,3196.004803900063,PayPal,Home & Kitchen,6,30,1,289,9,1
TR3416,1984,3760.7668192797523,Credit Card,Home & Kitchen,9,28,1,64,20,1
TR3417,1656,3760.3862722613612,PayPal,Electronics,3,55,0,318,6,0
TR3418,1604,1660.206914112562,Credit Card,Books,3,23,0,149,13,0
TR3419,1308,84.64039302124313,Credit Card,Home & Kitchen,5,68,1,143,8,0
TR3420,1519,284.68933534113006,Debit Card,Books,2,27,0,41,0,1
TR3421,1590,1417.4806519139465,Debit Card,Clothing,3,67,0,107,0,0
TR3422,1026,3450.820486451414,Debit Card,Clothing,6,30,1,31,21,1
TR3423,1685,4534.34886185498,Debit Card,Clothing,3,65,1,252,15,1
TR3424,1561,4794.403328331824,Credit Card,Books,1,67,1,330,21,0
TR3425,1198,138.9848325619665,Credit Card,Electronics,7,52,0,213,3,0
TR3426,1386,4950.535355707528,PayPal,Home & Kitchen,7,64,1,315,10,1
TR3427,1348,1619.2611195999018,Credit Card,Electronics,2,39,1,191,10,0
TR3428,1959,4216.351578893225,PayPal,Electronics,5,34,0,153,23,0
TR3429,1939,909.6743488769341,Bank Transfer,Electronics,9,20,1,337,4,1
TR3430,1692,323.86230545822735,Bank Transfer,Electronics,3,47,0,170,18,1
TR3431,1535,1897.9935660728106,Credit Card,Home & Kitchen,8,51,0,239,4,1
TR3432,1827,4296.037688768158,Bank Transfer,Clothing,4,44,1,294,9,1
TR3433,1377,1111.916330230302,Credit Card,Clothing,3,62,0,99,15,0
TR3434,1898,778.2470555016924,PayPal,Clothing,2,21,0,101,9,0
TR3435,1915,4549.923601461451,Debit Card,Books,9,50,0,357,5,0
TR3436,1557,4692.302641081081,Bank Transfer,Books,5,60,0,334,21,1
TR3437,1526,72.61551395265553,Credit Card,Home & Kitchen,9,48,0,310,0,0
TR3438,1152,3639.904329703253,Debit Card,Home & Kitchen,8,36,1,144,23,1
TR3439,1733,1552.94660528134,PayPal,Home & Kitchen,3,28,1,55,17,0
TR3440,1205,1879.774806136276,Credit Card,Clothing,4,69,1,132,16,1
TR3441,1454,2350.823845007935,Bank Transfer,Home & Kitchen,6,54,0,144,17,0
TR3442,1272,2139.686941170852,PayPal,Clothing,5,32,1,319,22,1
TR3443,1893,2579.719187060705,Credit Card,Clothing,3,37,1,274,2,1
TR3444,1235,2915.984961542681,Bank Transfer,Electronics,5,54,0,165,18,0
TR3445,1851,2333.321569141242,PayPal,Books,5,66,1,31,8,1
TR3446,1739,3510.802067042692,PayPal,Books,9,25,1,146,13,0
TR3447,1520,3595.8222975822887,Debit Card,Home & Kitchen,4,19,1,301,6,1
TR3448,1677,2207.3923951567135,Debit Card,Electronics,8,55,0,229,8,0
TR3449,1943,720.8911089546718,Debit Card,Home & Kitchen,4,67,1,303,6,1
TR3450,1955,3206.7882173874123,Credit Card,Home & Kitchen,2,44,0,196,16,1
TR3451,1830,3867.053994630038,PayPal,Books,3,67,1,199,3,1
TR3452,1725,3194.166510807709,Debit Card,Electronics,4,31,1,317,3,0
TR3453,1500,2944.3932815756098,Bank Transfer,Home & Kitchen,8,41,0,317,21,0
TR3454,1116,1154.7658362606855,Credit Card,Home & Kitchen,9,52,1,135,6,1
TR3455,1385,3229.233833688099,Debit Card,Home & Kitchen,6,45,1,269,12,0
TR3456,1343,1680.9325107352977,Credit Card,Clothing,8,51,1,241,10,1
TR3457,1583,4598.598725438293,PayPal,Books,5,34,0,51,18,1
TR3458,1394,3272.063262872304,Bank Transfer,Clothing,5,50,0,270,7,1
TR3459,1063,1398.1165867744303,PayPal,Home & Kitchen,8,40,0,56,13,1
TR3460,1716,2369.9052777260113,Bank Transfer,Electronics,4,25,1,136,5,0
TR3461,1720,4234.4405666663715,PayPal,Clothing,3,50,0,30,21,0
TR3462,1071,1683.965116401411,Credit Card,Clothing,2,36,1,254,21,1
TR3463,1788,2631.948445060382,PayPal,Home & Kitchen,8,29,0,260,21,1
TR3464,1273,3401.5531665250974,Bank Transfer,Clothing,5,21,1,170,10,1
TR3465,1989,3775.101400745441,Credit Card,Electronics,6,48,1,285,6,1
TR3466,1319,877.7219535730768,Credit Card,Electronics,9,61,1,363,15,0
TR3467,1337,2830.1100003396723,Bank Transfer,Books,3,38,1,229,21,1
TR3468,1365,4561.877503476045,Bank Transfer,Books,4,29,0,224,23,0
TR3469,1494,4842.115309733373,Credit Card,Electronics,2,24,0,269,8,0
TR3470,1606,3284.1637623711977,Bank Transfer,Electronics,6,35,1,233,4,0
TR3471,1165,4918.4674127583285,PayPal,Clothing,9,56,1,165,20,0
TR3472,1543,2857.9688923909425,PayPal,Books,2,28,1,250,23,0
TR3473,1010,2218.5990986068573,PayPal,Clothing,5,50,1,49,4,1
TR3474,1300,2762.421420151747,Credit Card,Electronics,1,39,0,347,13,0
TR3475,1728,587.4048473749752,PayPal,Books,4,25,1,225,18,1
TR3476,1800,2014.562439230085,Credit Card,Clothing,8,56,0,54,20,1
TR3477,1101,2297.441214622338,Bank Transfer,Books,3,48,0,61,4,0
TR3478,1424,4244.652715617681,PayPal,Home & Kitchen,4,44,0,156,12,0
TR3479,1391,3795.6564777848116,Credit Card,Home & Kitchen,2,68,0,354,18,1
TR3480,1778,3011.1186602717557,Debit Card,Home & Kitchen,9,45,1,349,18,1
TR3481,1213,1742.9134020325869,PayPal,Home & Kitchen,5,40,1,228,0,1
TR3482,1690,943.3025826063588,PayPal,Home & Kitchen,3,58,0,319,5,0
TR3483,1087,1745.3474543639932,Credit Card,Books,7,44,0,134,11,1
TR3484,1552,3402.222314086068,Credit Card,Electronics,1,27,0,178,18,0
TR3485,1400,1322.5586174343152,Bank Transfer,Clothing,9,40,1,164,22,0
TR3486,1587,2140.164611588738,Credit Card,Electronics,7,50,0,150,18,1
TR3487,1888,1939.9834720595934,Bank Transfer,Electronics,1,43,1,87,13,1
TR3488,1045,3830.2944183173904,Debit Card,Electronics,4,30,1,190,6,0
TR3489,1671,4420.097440678121,Bank Transfer,Clothing,7,48,1,199,16,0
TR3490,1462,3499.861074486775,PayPal,Home & Kitchen,4,44,0,82,12,0
TR3491,1591,1714.5952820558405,Credit Card,Books,7,30,0,114,9,1
TR3492,1309,2171.5534743896774,Debit Card,Books,3,65,1,212,21,1
TR3493,1085,725.3172687280698,Debit Card,Electronics,4,64,0,195,13,1
TR3494,1091,848.8062643553831,Credit Card,Books,3,51,1,110,18,0
TR3495,1659,829.8199119573098,PayPal,Clothing,4,64,0,331,7,1
TR3496,1672,661.6259242309379,Credit Card,Electronics,3,24,1,110,16,0
TR3497,1713,906.1103302605595,Credit Card,Clothing,5,61,0,300,6,0
TR3498,1935,1021.4141308660046,Credit Card,Electronics,4,29,0,165,13,0
TR3499,1927,568.1112595501882,Bank Transfer,Home & Kitchen,3,22,0,78,1,1
TR3500,1241,3204.9010022022926,Debit Card,Books,5,55,0,82,12,1
TR3501,1864,4952.103657565176,Debit Card,Books,9,23,0,144,12,0
TR3502,1001,4397.141855814758,PayPal,Clothing,1,43,0,66,12,1
TR3503,1224,237.5575918921702,Debit Card,Books,4,36,1,250,8,0
TR3504,1800,2121.0634578916565,Credit Card,Electronics,7,32,0,323,23,1
TR3505,1744,4297.959790371534,Debit Card,Home & Kitchen,4,26,0,346,20,1
TR3506,1972,682.0273417800622,PayPal,Books,8,30,0,126,23,0
TR3507,1925,4239.749281793693,Bank Transfer,Home & Kitchen,7,52,1,36,14,1
TR3508,1928,2967.5761828111176,Bank Transfer,Clothing,5,64,1,256,18,0
TR3509,1588,4657.179777454598,Credit Card,Home & Kitchen,4,51,1,292,9,0
TR3510,1115,4381.435180179482,Credit Card,Books,8,51,1,88,13,1
TR3511,1665,3388.4012670730003,Debit Card,Books,1,46,1,182,1,1
TR3512,1917,3292.5350727647506,Debit Card,Clothing,2,56,0,224,18,0
TR3513,1102,1073.6893699356217,PayPal,Clothing,5,44,0,61,16,1
TR3514,1193,592.5973061184626,Credit Card,Home & Kitchen,7,63,0,212,20,0
TR3515,1165,2082.8132155443036,PayPal,Home & Kitchen,9,62,1,104,1,0
TR3516,1870,941.0343970706924,Bank Transfer,Clothing,3,29,1,242,13,0
TR3517,1089,521.0594212120172,Debit Card,Books,5,56,0,125,10,1
TR3518,1685,1518.6103990317386,Credit Card,Home & Kitchen,2,19,1,351,21,1
TR3519,1121,4303.844814555276,Debit Card,Clothing,6,64,0,202,5,0
TR3520,1142,95.56928855162253,Credit Card,Home & Kitchen,6,53,0,107,7,1
TR3521,1993,1470.2620317936564,Bank Transfer,Clothing,4,35,1,84,16,1
TR3522,1105,2126.0204042203163,PayPal,Books,2,23,1,217,21,1
TR3523,1886,2557.74305058028,Credit Card,Home & Kitchen,8,47,1,294,6,0
TR3524,1427,916.0717668311164,Debit Card,Home & Kitchen,8,38,1,112,17,1
TR3525,1304,4821.458797191775,Credit Card,Electronics,1,39,0,32,0,0
TR3526,1871,2898.5764874252254,PayPal,Electronics,2,28,1,317,10,0
TR3527,1970,2615.33162981465,Bank Transfer,Books,4,56,0,83,8,0
TR3528,1316,54.02471876240238,Debit Card,Clothing,1,57,0,244,16,0
TR3529,1962,2433.7197431860754,Bank Transfer,Electronics,6,59,0,240,19,1
TR3530,1634,4189.976440981369,Bank Transfer,Electronics,2,24,0,105,9,1
TR3531,1901,1106.026269825701,PayPal,Books,3,24,1,308,6,0
TR3532,1008,1762.5257662482009,Credit Card,Clothing,9,48,0,299,22,1
TR3533,1773,112.6516087916008,Credit Card,Books,7,23,0,193,17,1
TR3534,1072,4884.868296026638,Credit Card,Home & Kitchen,4,43,0,263,9,1
TR3535,1358,342.59246766892363,Credit Card,Home & Kitchen,1,53,1,96,17,0
TR3536,1222,4492.123408308751,Debit Card,Clothing,4,26,1,167,14,1
TR3537,1415,1571.808693760469,Bank Transfer,Electronics,6,53,1,97,2,1
TR3538,1552,2941.906445909534,Credit Card,Books,8,20,1,108,3,0
TR3539,1369,3399.7845444303566,Bank Transfer,Books,9,61,0,337,5,1
TR3540,1715,712.7375454812613,Debit Card,Home & Kitchen,4,48,0,278,2,1
TR3541,1263,2224.359295123874,Debit Card,Books,6,47,0,128,13,0
TR3542,1839,1634.0758402307454,Debit Card,Electronics,2,48,1,78,6,0
TR3543,1689,292.446303371272,Bank Transfer,Clothing,2,60,1,73,11,1
TR3544,1859,4167.636335421972,Credit Card,Books,6,60,1,248,10,1
TR3545,1317,235.38710492241387,Bank Transfer,Electronics,9,57,1,251,5,0
TR3546,1083,3269.757217824495,Credit Card,Clothing,3,47,0,212,23,1
TR3547,1317,1577.2461083350365,PayPal,Books,4,26,1,142,5,1
TR3548,1110,968.7253427373143,Credit Card,Books,9,23,0,305,1,1
TR3549,1250,3338.759396164371,Credit Card,Clothing,9,42,1,163,4,0
TR3550,1382,2876.9431954857673,Credit Card,Books,5,47,0,30,10,1
